index,northing,easting,time,stakes,zones,aspect,slope,depths,watershed
88,464819.0,5262292.0,2024-02-14,S201,Upland,115.0966,3.120716,29.0,S2
89,464819.0,5262292.0,2025-02-21,S201,Upland,115.0966,3.120716,32.0,S2
90,464819.0,5262292.0,2025-03-07,S201,Upland,115.0966,3.120716,9.0,S2
91,464819.0,5262292.0,2025-03-13,S201,Upland,115.0966,3.120716,7.0,S2
92,464819.0,5262292.0,2025-03-20,S201,Upland,115.0966,3.120716,0.0,S2
93,464819.0,5262292.0,2025-03-27,S201,Upland,115.0966,3.120716,0.0,S2
94,464819.0,5262292.0,2025-04-04,S201,Upland,115.0966,3.120716,0.0,S2
95,464819.0,5262292.0,2025-04-10,S201,Upland,115.0966,3.120716,0.0,S2
96,464819.0,5262344.0,2022-11-25,S202,Upland,352.4059,2.16637,0.0,S2
97,464819.0,5262344.0,2022-12-02,S202,Upland,352.4059,2.16637,0.0,S2
98,464819.0,5262344.0,2022-12-30,S202,Upland,352.4059,2.16637,24.0,S2
99,464819.0,5262344.0,2023-01-05,S202,Upland,352.4059,2.16637,25.0,S2
100,464819.0,5262344.0,2023-01-13,S202,Upland,352.4059,2.16637,22.0,S2
101,464819.0,5262344.0,2023-01-20,S202,Upland,352.4059,2.16637,28.5,S2
102,464819.0,5262344.0,2023-02-01,S202,Upland,352.4059,2.16637,27.75,S2
103,464819.0,5262344.0,2023-02-10,S202,Upland,352.4059,2.16637,27.0,S2
104,464819.0,5262344.0,2023-02-17,S202,Upland,352.4059,2.16637,26.0,S2
105,464819.0,5262344.0,2023-02-24,S202,Upland,352.4059,2.16637,32.0,S2
106,464819.0,5262344.0,2023-03-09,S202,Upland,352.4059,2.16637,29.5,S2
107,464819.0,5262344.0,2023-03-17,S202,Upland,352.4059,2.16637,33.0,S2
108,464819.0,5262344.0,2023-03-24,S202,Upland,352.4059,2.16637,33.0,S2
109,464819.0,5262344.0,2023-03-31,S202,Upland,352.4059,2.16637,29.0,S2
110,464819.0,5262344.0,2023-04-14,S202,Upland,352.4059,2.16637,0.0,S2
111,464819.0,5262344.0,2023-04-28,S202,Upland,352.4059,2.16637,0.0,S2
112,464819.0,5262344.0,2023-05-05,S202,Upland,352.4059,2.16637,0.0,S2
113,464819.0,5262344.0,2023-12-01,S202,Upland,352.4059,2.16637,0.0,S2
114,464819.0,5262344.0,2024-01-22,S202,Upland,352.4059,2.16637,13.0,S2
115,464819.0,5262344.0,2024-01-31,S202,Upland,352.4059,2.16637,8.0,S2
116,464819.0,5262344.0,2024-02-01,S202,Upland,352.4059,2.16637,0.5,S2
117,464819.0,5262344.0,2024-02-09,S202,Upland,352.4059,2.16637,0.5,S2
118,464819.0,5262344.0,2024-02-15,S202,Upland,352.4059,2.16637,2.0,S2
119,464819.0,5262344.0,2024-02-21,S202,Upland,352.4059,2.16637,0.0,S2
120,464819.0,5262344.0,2024-03-01,S202,Upland,352.4059,2.16637,0.5,S2
121,464819.0,5262344.0,2024-03-06,S202,Upland,352.4059,2.16637,0.0,S2
122,464819.0,5262344.0,2024-03-13,S202,Upland,352.4059,2.16637,0.0,S2
123,464819.0,5262344.0,2024-03-21,S202,Upland,352.4059,2.16637,0.0,S2
124,464819.0,5262344.0,2024-03-29,S202,Upland,352.4059,2.16637,18.0,S2
125,464819.0,5262344.0,2024-04-03,S202,Upland,352.4059,2.16637,7.0,S2
126,464819.0,5262344.0,2024-04-11,S202,Upland,352.4059,2.16637,0.0,S2
127,464819.0,5262344.0,2024-04-19,S202,Upland,352.4059,2.16637,0.0,S2
128,464819.0,5262344.0,2024-12-04,S202,Upland,352.4059,2.16637,11.0,S2
129,464819.0,5262344.0,2024-12-20,S202,Upland,352.4059,2.16637,20.0,S2
130,464819.0,5262344.0,2025-01-06,S202,Upland,352.4059,2.16637,9.0,S2
131,464819.0,5262344.0,2025-01-10,S202,Upland,352.4059,2.16637,11.0,S2
132,464819.0,5262344.0,2025-01-17,S202,Upland,352.4059,2.16637,18.0,S2
133,464819.0,5262344.0,2025-01-24,S202,Upland,352.4059,2.16637,24.0,S2
134,464819.0,5262344.0,2025-01-30,S202,Upland,352.4059,2.16637,21.0,S2
135,464819.0,5262344.0,2025-02-07,S202,Upland,352.4059,2.16637,37.0,S2
136,464819.0,5262344.0,2024-02-14,S202,Upland,352.4059,2.16637,33.0,S2
137,464819.0,5262344.0,2025-02-21,S202,Upland,352.4059,2.16637,36.0,S2
138,464819.0,5262344.0,2025-03-07,S202,Upland,352.4059,2.16637,19.0,S2
139,464819.0,5262344.0,2025-03-13,S202,Upland,352.4059,2.16637,15.0,S2
140,464819.0,5262344.0,2025-03-20,S202,Upland,352.4059,2.16637,0.0,S2
141,464819.0,5262344.0,2025-03-27,S202,Upland,352.4059,2.16637,0.0,S2
142,464819.0,5262344.0,2025-04-04,S202,Upland,352.4059,2.16637,0.0,S2
143,464819.0,5262344.0,2025-04-10,S202,Upland,352.4059,2.16637,0.0,S2
144,464819.0,5262396.0,2022-11-25,S203,Upland,135.0012,7.45287,0.0,S2
145,464819.0,5262396.0,2022-12-02,S203,Upland,135.0012,7.45287,8.5,S2
146,464819.0,5262396.0,2022-12-30,S203,Upland,135.0012,7.45287,32.0,S2
147,464819.0,5262396.0,2023-01-05,S203,Upland,135.0012,7.45287,45.0,S2
148,464819.0,5262396.0,2023-01-13,S203,Upland,135.0012,7.45287,38.0,S2
149,464819.0,5262396.0,2023-01-20,S203,Upland,135.0012,7.45287,29.0,S2
150,464819.0,5262396.0,2023-02-01,S203,Upland,135.0012,7.45287,30.5,S2
151,464819.0,5262396.0,2023-02-10,S203,Upland,135.0012,7.45287,32.0,S2
152,464819.0,5262396.0,2023-02-17,S203,Upland,135.0012,7.45287,28.0,S2
153,464819.0,5262396.0,2023-02-24,S203,Upland,135.0012,7.45287,42.0,S2
154,464819.0,5262396.0,2023-03-09,S203,Upland,135.0012,7.45287,29.0,S2
155,464819.0,5262396.0,2023-03-17,S203,Upland,135.0012,7.45287,38.0,S2
156,464819.0,5262396.0,2023-03-24,S203,Upland,135.0012,7.45287,38.0,S2
157,464819.0,5262396.0,2023-03-31,S203,Upland,135.0012,7.45287,49.0,S2
158,464819.0,5262396.0,2023-04-14,S203,Upland,135.0012,7.45287,0.0,S2
159,464819.0,5262396.0,2023-04-28,S203,Upland,135.0012,7.45287,0.0,S2
160,464819.0,5262396.0,2023-05-05,S203,Upland,135.0012,7.45287,0.0,S2
161,464819.0,5262396.0,2023-12-01,S203,Upland,135.0012,7.45287,0.0,S2
162,464819.0,5262396.0,2024-01-22,S203,Upland,135.0012,7.45287,8.0,S2
163,464819.0,5262396.0,2024-01-31,S203,Upland,135.0012,7.45287,5.0,S2
164,464819.0,5262396.0,2024-02-01,S203,Upland,135.0012,7.45287,0.5,S2
165,464819.0,5262396.0,2024-02-09,S203,Upland,135.0012,7.45287,0.5,S2
166,464819.0,5262396.0,2024-02-15,S203,Upland,135.0012,7.45287,1.0,S2
167,464819.0,5262396.0,2024-02-21,S203,Upland,135.0012,7.45287,0.0,S2
168,464819.0,5262396.0,2024-03-01,S203,Upland,135.0012,7.45287,0.5,S2
169,464819.0,5262396.0,2024-03-06,S203,Upland,135.0012,7.45287,0.0,S2
170,464819.0,5262396.0,2024-03-13,S203,Upland,135.0012,7.45287,0.0,S2
171,464819.0,5262396.0,2024-03-21,S203,Upland,135.0012,7.45287,0.0,S2
172,464819.0,5262396.0,2024-03-29,S203,Upland,135.0012,7.45287,12.0,S2
173,464819.0,5262396.0,2024-04-03,S203,Upland,135.0012,7.45287,8.0,S2
174,464819.0,5262396.0,2024-04-11,S203,Upland,135.0012,7.45287,0.0,S2
175,464819.0,5262396.0,2024-04-19,S203,Upland,135.0012,7.45287,0.0,S2
176,464819.0,5262396.0,2024-12-04,S203,Upland,135.0012,7.45287,9.0,S2
177,464819.0,5262396.0,2024-12-20,S203,Upland,135.0012,7.45287,12.0,S2
178,464819.0,5262396.0,2025-01-06,S203,Upland,135.0012,7.45287,10.0,S2
179,464819.0,5262396.0,2025-01-10,S203,Upland,135.0012,7.45287,13.0,S2
180,464819.0,5262396.0,2025-01-17,S203,Upland,135.0012,7.45287,13.0,S2
181,464819.0,5262396.0,2025-01-24,S203,Upland,135.0012,7.45287,20.0,S2
182,464819.0,5262396.0,2025-01-30,S203,Upland,135.0012,7.45287,17.0,S2
183,464819.0,5262396.0,2025-02-07,S203,Upland,135.0012,7.45287,33.0,S2
184,464819.0,5262396.0,2024-02-14,S203,Upland,135.0012,7.45287,36.0,S2
185,464819.0,5262396.0,2025-02-21,S203,Upland,135.0012,7.45287,29.0,S2
186,464819.0,5262396.0,2025-03-07,S203,Upland,135.0012,7.45287,14.0,S2
187,464819.0,5262396.0,2025-03-13,S203,Upland,135.0012,7.45287,6.0,S2
188,464819.0,5262396.0,2025-03-20,S203,Upland,135.0012,7.45287,0.0,S2
189,464819.0,5262396.0,2025-03-27,S203,Upland,135.0012,7.45287,0.0,S2
190,464819.0,5262396.0,2025-04-04,S203,Upland,135.0012,7.45287,7.0,S2
191,464819.0,5262396.0,2025-04-10,S203,Upland,135.0012,7.45287,0.0,S2
192,464819.0,5262448.0,2022-11-25,S204,Upland,254.4066,9.503919,0.0,S2
193,464819.0,5262448.0,2022-12-02,S204,Upland,254.4066,9.503919,0.0,S2
194,464819.0,5262448.0,2022-12-30,S204,Upland,254.4066,9.503919,23.5,S2
195,464819.0,5262448.0,2023-01-05,S204,Upland,254.4066,9.503919,21.0,S2
196,464819.0,5262448.0,2023-01-13,S204,Upland,254.4066,9.503919,7.0,S2
197,464819.0,5262448.0,2023-01-20,S204,Upland,254.4066,9.503919,25.0,S2
198,464819.0,5262448.0,2023-02-01,S204,Upland,254.4066,9.503919,25.0,S2
199,464819.0,5262448.0,2023-02-10,S204,Upland,254.4066,9.503919,25.0,S2
200,464819.0,5262448.0,2023-02-17,S204,Upland,254.4066,9.503919,15.0,S2
201,464819.0,5262448.0,2023-02-24,S204,Upland,254.4066,9.503919,31.0,S2
202,464819.0,5262448.0,2023-03-09,S204,Upland,254.4066,9.503919,29.0,S2
203,464819.0,5262448.0,2023-03-17,S204,Upland,254.4066,9.503919,36.0,S2
204,464819.0,5262448.0,2023-03-24,S204,Upland,254.4066,9.503919,34.0,S2
205,464819.0,5262448.0,2023-03-31,S204,Upland,254.4066,9.503919,20.0,S2
206,464819.0,5262448.0,2023-04-14,S204,Upland,254.4066,9.503919,0.0,S2
207,464819.0,5262448.0,2023-04-28,S204,Upland,254.4066,9.503919,0.0,S2
208,464819.0,5262448.0,2023-05-05,S204,Upland,254.4066,9.503919,0.0,S2
209,464819.0,5262448.0,2023-12-01,S204,Upland,254.4066,9.503919,0.0,S2
210,464819.0,5262448.0,2024-01-22,S204,Upland,254.4066,9.503919,6.0,S2
211,464819.0,5262448.0,2024-01-31,S204,Upland,254.4066,9.503919,3.0,S2
212,464819.0,5262448.0,2024-02-01,S204,Upland,254.4066,9.503919,0.5,S2
213,464819.0,5262448.0,2024-02-09,S204,Upland,254.4066,9.503919,0.5,S2
214,464819.0,5262448.0,2024-02-15,S204,Upland,254.4066,9.503919,0.5,S2
215,464819.0,5262448.0,2024-02-21,S204,Upland,254.4066,9.503919,0.0,S2
216,464819.0,5262448.0,2024-03-01,S204,Upland,254.4066,9.503919,0.5,S2
217,464819.0,5262448.0,2024-03-06,S204,Upland,254.4066,9.503919,0.0,S2
218,464819.0,5262448.0,2024-03-13,S204,Upland,254.4066,9.503919,0.0,S2
219,464819.0,5262448.0,2024-03-21,S204,Upland,254.4066,9.503919,0.0,S2
220,464819.0,5262448.0,2024-03-29,S204,Upland,254.4066,9.503919,17.0,S2
221,464819.0,5262448.0,2024-04-03,S204,Upland,254.4066,9.503919,8.0,S2
222,464819.0,5262448.0,2024-04-11,S204,Upland,254.4066,9.503919,0.0,S2
223,464819.0,5262448.0,2024-04-19,S204,Upland,254.4066,9.503919,0.0,S2
224,464819.0,5262448.0,2024-12-04,S204,Upland,254.4066,9.503919,6.0,S2
225,464819.0,5262448.0,2024-12-20,S204,Upland,254.4066,9.503919,7.0,S2
226,464819.0,5262448.0,2025-01-06,S204,Upland,254.4066,9.503919,4.0,S2
227,464819.0,5262448.0,2025-01-10,S204,Upland,254.4066,9.503919,6.0,S2
228,464819.0,5262448.0,2025-01-17,S204,Upland,254.4066,9.503919,9.0,S2
229,464819.0,5262448.0,2025-01-24,S204,Upland,254.4066,9.503919,11.0,S2
230,464819.0,5262448.0,2025-01-30,S204,Upland,254.4066,9.503919,10.0,S2
231,464819.0,5262448.0,2025-02-07,S204,Upland,254.4066,9.503919,23.0,S2
232,464819.0,5262448.0,2024-02-14,S204,Upland,254.4066,9.503919,18.0,S2
233,464819.0,5262448.0,2025-02-21,S204,Upland,254.4066,9.503919,18.0,S2
234,464819.0,5262448.0,2025-03-07,S204,Upland,254.4066,9.503919,1.0,S2
235,464819.0,5262448.0,2025-03-13,S204,Upland,254.4066,9.503919,0.0,S2
236,464819.0,5262448.0,2025-03-20,S204,Upland,254.4066,9.503919,0.0,S2
237,464819.0,5262448.0,2025-03-27,S204,Upland,254.4066,9.503919,0.0,S2
238,464819.0,5262448.0,2025-04-04,S204,Upland,254.4066,9.503919,7.0,S2
239,464819.0,5262448.0,2025-04-10,S204,Upland,254.4066,9.503919,2.0,S2
240,464819.0,5262500.0,2022-11-25,S205,Upland,355.2919,3.051387,0.0,S2
241,464819.0,5262500.0,2022-12-02,S205,Upland,355.2919,3.051387,3.0,S2
242,464819.0,5262500.0,2022-12-30,S205,Upland,355.2919,3.051387,25.0,S2
243,464819.0,5262500.0,2023-01-05,S205,Upland,355.2919,3.051387,34.0,S2
244,464819.0,5262500.0,2023-01-13,S205,Upland,355.2919,3.051387,26.0,S2
245,464819.0,5262500.0,2023-01-20,S205,Upland,355.2919,3.051387,33.5,S2
246,464819.0,5262500.0,2023-02-01,S205,Upland,355.2919,3.051387,35.75,S2
247,464819.0,5262500.0,2023-02-10,S205,Upland,355.2919,3.051387,38.0,S2
248,464819.0,5262500.0,2023-02-17,S205,Upland,355.2919,3.051387,35.0,S2
249,464819.0,5262500.0,2023-02-24,S205,Upland,355.2919,3.051387,44.0,S2
250,464819.0,5262500.0,2023-03-09,S205,Upland,355.2919,3.051387,39.0,S2
251,464819.0,5262500.0,2023-03-17,S205,Upland,355.2919,3.051387,55.0,S2
252,464819.0,5262500.0,2023-03-24,S205,Upland,355.2919,3.051387,62.0,S2
253,464819.0,5262500.0,2023-03-31,S205,Upland,355.2919,3.051387,57.0,S2
254,464819.0,5262500.0,2023-04-14,S205,Upland,355.2919,3.051387,6.0,S2
255,464819.0,5262500.0,2023-04-28,S205,Upland,355.2919,3.051387,0.0,S2
256,464819.0,5262500.0,2023-05-05,S205,Upland,355.2919,3.051387,0.0,S2
257,464819.0,5262500.0,2023-12-01,S205,Upland,355.2919,3.051387,0.0,S2
258,464819.0,5262500.0,2024-01-22,S205,Upland,355.2919,3.051387,10.0,S2
259,464819.0,5262500.0,2024-01-31,S205,Upland,355.2919,3.051387,9.0,S2
260,464819.0,5262500.0,2024-02-01,S205,Upland,355.2919,3.051387,0.5,S2
261,464819.0,5262500.0,2024-02-09,S205,Upland,355.2919,3.051387,0.5,S2
262,464819.0,5262500.0,2024-02-15,S205,Upland,355.2919,3.051387,0.5,S2
263,464819.0,5262500.0,2024-02-21,S205,Upland,355.2919,3.051387,0.0,S2
264,464819.0,5262500.0,2024-03-01,S205,Upland,355.2919,3.051387,0.5,S2
265,464819.0,5262500.0,2024-03-06,S205,Upland,355.2919,3.051387,0.0,S2
266,464819.0,5262500.0,2024-03-13,S205,Upland,355.2919,3.051387,0.0,S2
267,464819.0,5262500.0,2024-03-21,S205,Upland,355.2919,3.051387,0.0,S2
268,464819.0,5262500.0,2024-03-29,S205,Upland,355.2919,3.051387,20.0,S2
269,464819.0,5262500.0,2024-04-03,S205,Upland,355.2919,3.051387,10.0,S2
270,464819.0,5262500.0,2024-04-11,S205,Upland,355.2919,3.051387,0.0,S2
271,464819.0,5262500.0,2024-04-19,S205,Upland,355.2919,3.051387,0.0,S2
272,464819.0,5262500.0,2024-12-04,S205,Upland,355.2919,3.051387,10.0,S2
273,464819.0,5262500.0,2024-12-20,S205,Upland,355.2919,3.051387,16.0,S2
274,464819.0,5262500.0,2025-01-06,S205,Upland,355.2919,3.051387,12.0,S2
275,464819.0,5262500.0,2025-01-10,S205,Upland,355.2919,3.051387,10.0,S2
276,464819.0,5262500.0,2025-01-17,S205,Upland,355.2919,3.051387,21.0,S2
277,464819.0,5262500.0,2025-01-24,S205,Upland,355.2919,3.051387,21.0,S2
278,464819.0,5262500.0,2025-01-30,S205,Upland,355.2919,3.051387,20.0,S2
279,464819.0,5262500.0,2025-02-07,S205,Upland,355.2919,3.051387,35.0,S2
280,464819.0,5262500.0,2024-02-14,S205,Upland,355.2919,3.051387,29.0,S2
281,464819.0,5262500.0,2025-02-21,S205,Upland,355.2919,3.051387,31.0,S2
282,464819.0,5262500.0,2025-03-07,S205,Upland,355.2919,3.051387,14.0,S2
283,464819.0,5262500.0,2025-03-13,S205,Upland,355.2919,3.051387,10.0,S2
284,464819.0,5262500.0,2025-03-20,S205,Upland,355.2919,3.051387,0.5,S2
285,464819.0,5262500.0,2025-03-27,S205,Upland,355.2919,3.051387,0.0,S2
286,464819.0,5262500.0,2025-04-04,S205,Upland,355.2919,3.051387,10.0,S2
287,464819.0,5262500.0,2025-04-10,S205,Upland,355.2919,3.051387,2.0,S2
384,464744.8,5262292.0,2022-11-25,S211,Lagg,332.3497,0.84887,0.0,S2
385,464744.8,5262292.0,2022-12-02,S211,Lagg,332.3497,0.84887,11.0,S2
386,464744.8,5262292.0,2022-12-30,S211,Lagg,332.3497,0.84887,26.0,S2
387,464744.8,5262292.0,2023-01-05,S211,Lagg,332.3497,0.84887,34.0,S2
388,464744.8,5262292.0,2023-01-13,S211,Lagg,332.3497,0.84887,38.0,S2
389,464744.8,5262292.0,2023-01-20,S211,Lagg,332.3497,0.84887,43.5,S2
390,464744.8,5262292.0,2023-02-01,S211,Lagg,332.3497,0.84887,42.25,S2
391,464744.8,5262292.0,2023-02-10,S211,Lagg,332.3497,0.84887,41.0,S2
392,464744.8,5262292.0,2023-02-17,S211,Lagg,332.3497,0.84887,51.0,S2
393,464744.8,5262292.0,2023-02-24,S211,Lagg,332.3497,0.84887,50.0,S2
394,464744.8,5262292.0,2023-03-09,S211,Lagg,332.3497,0.84887,39.0,S2
395,464744.8,5262292.0,2023-03-17,S211,Lagg,332.3497,0.84887,60.0,S2
396,464744.8,5262292.0,2023-03-24,S211,Lagg,332.3497,0.84887,57.0,S2
397,464744.8,5262292.0,2023-03-31,S211,Lagg,332.3497,0.84887,64.0,S2
398,464744.8,5262292.0,2023-04-14,S211,Lagg,332.3497,0.84887,7.0,S2
399,464744.8,5262292.0,2023-04-28,S211,Lagg,332.3497,0.84887,0.0,S2
400,464744.8,5262292.0,2023-05-05,S211,Lagg,332.3497,0.84887,0.0,S2
401,464744.8,5262292.0,2023-12-01,S211,Lagg,332.3497,0.84887,0.0,S2
402,464744.8,5262292.0,2024-01-22,S211,Lagg,332.3497,0.84887,11.0,S2
403,464744.8,5262292.0,2024-01-31,S211,Lagg,332.3497,0.84887,9.0,S2
404,464744.8,5262292.0,2024-02-01,S211,Lagg,332.3497,0.84887,2.0,S2
405,464744.8,5262292.0,2024-02-09,S211,Lagg,332.3497,0.84887,2.0,S2
406,464744.8,5262292.0,2024-02-15,S211,Lagg,332.3497,0.84887,2.0,S2
407,464744.8,5262292.0,2024-02-21,S211,Lagg,332.3497,0.84887,2.0,S2
408,464744.8,5262292.0,2024-03-01,S211,Lagg,332.3497,0.84887,0.5,S2
409,464744.8,5262292.0,2024-03-06,S211,Lagg,332.3497,0.84887,0.0,S2
410,464744.8,5262292.0,2024-03-13,S211,Lagg,332.3497,0.84887,0.0,S2
411,464744.8,5262292.0,2024-03-21,S211,Lagg,332.3497,0.84887,0.0,S2
412,464744.8,5262292.0,2024-03-29,S211,Lagg,332.3497,0.84887,18.0,S2
413,464744.8,5262292.0,2024-04-03,S211,Lagg,332.3497,0.84887,10.0,S2
414,464744.8,5262292.0,2024-04-11,S211,Lagg,332.3497,0.84887,0.0,S2
415,464744.8,5262292.0,2024-04-19,S211,Lagg,332.3497,0.84887,0.0,S2
416,464744.8,5262292.0,2024-12-04,S211,Lagg,332.3497,0.84887,11.0,S2
417,464744.8,5262292.0,2024-12-20,S211,Lagg,332.3497,0.84887,19.0,S2
418,464744.8,5262292.0,2025-01-06,S211,Lagg,332.3497,0.84887,13.0,S2
419,464744.8,5262292.0,2025-01-10,S211,Lagg,332.3497,0.84887,13.0,S2
420,464744.8,5262292.0,2025-01-17,S211,Lagg,332.3497,0.84887,20.0,S2
421,464744.8,5262292.0,2025-01-24,S211,Lagg,332.3497,0.84887,25.0,S2
422,464744.8,5262292.0,2025-01-30,S211,Lagg,332.3497,0.84887,24.0,S2
423,464744.8,5262292.0,2025-02-07,S211,Lagg,332.3497,0.84887,36.0,S2
424,464744.8,5262292.0,2024-02-14,S211,Lagg,332.3497,0.84887,35.0,S2
425,464744.8,5262292.0,2025-02-21,S211,Lagg,332.3497,0.84887,35.0,S2
426,464744.8,5262292.0,2025-03-07,S211,Lagg,332.3497,0.84887,21.0,S2
427,464744.8,5262292.0,2025-03-13,S211,Lagg,332.3497,0.84887,18.0,S2
428,464744.8,5262292.0,2025-03-20,S211,Lagg,332.3497,0.84887,5.0,S2
429,464744.8,5262292.0,2025-03-27,S211,Lagg,332.3497,0.84887,5.0,S2
430,464744.8,5262292.0,2025-04-04,S211,Lagg,332.3497,0.84887,8.0,S2
431,464744.8,5262292.0,2025-04-10,S211,Lagg,332.3497,0.84887,0.0,S2
432,464744.8,5262344.0,2022-11-25,S212,Lagg,291.1621,2.37949,0.0,S2
433,464744.8,5262344.0,2022-12-02,S212,Lagg,291.1621,2.37949,5.0,S2
434,464744.8,5262344.0,2022-12-30,S212,Lagg,291.1621,2.37949,22.5,S2
435,464744.8,5262344.0,2023-01-05,S212,Lagg,291.1621,2.37949,27.5,S2
436,464744.8,5262344.0,2023-01-13,S212,Lagg,291.1621,2.37949,29.0,S2
437,464744.8,5262344.0,2023-01-20,S212,Lagg,291.1621,2.37949,32.0,S2
438,464744.8,5262344.0,2023-02-01,S212,Lagg,291.1621,2.37949,34.0,S2
439,464744.8,5262344.0,2023-02-10,S212,Lagg,291.1621,2.37949,36.0,S2
440,464744.8,5262344.0,2023-02-17,S212,Lagg,291.1621,2.37949,28.0,S2
441,464744.8,5262344.0,2023-02-24,S212,Lagg,291.1621,2.37949,41.0,S2
442,464744.8,5262344.0,2023-03-09,S212,Lagg,291.1621,2.37949,30.0,S2
443,464744.8,5262344.0,2023-03-17,S212,Lagg,291.1621,2.37949,51.0,S2
444,464744.8,5262344.0,2023-03-24,S212,Lagg,291.1621,2.37949,58.0,S2
445,464744.8,5262344.0,2023-03-31,S212,Lagg,291.1621,2.37949,50.0,S2
446,464744.8,5262344.0,2023-04-14,S212,Lagg,291.1621,2.37949,10.0,S2
447,464744.8,5262344.0,2023-04-28,S212,Lagg,291.1621,2.37949,0.0,S2
448,464744.8,5262344.0,2023-05-05,S212,Lagg,291.1621,2.37949,0.0,S2
449,464744.8,5262344.0,2023-12-01,S212,Lagg,291.1621,2.37949,0.0,S2
450,464744.8,5262344.0,2024-01-22,S212,Lagg,291.1621,2.37949,5.0,S2
451,464744.8,5262344.0,2024-01-31,S212,Lagg,291.1621,2.37949,5.0,S2
452,464744.8,5262344.0,2024-02-01,S212,Lagg,291.1621,2.37949,0.5,S2
453,464744.8,5262344.0,2024-02-09,S212,Lagg,291.1621,2.37949,0.5,S2
454,464744.8,5262344.0,2024-02-15,S212,Lagg,291.1621,2.37949,0.5,S2
455,464744.8,5262344.0,2024-02-21,S212,Lagg,291.1621,2.37949,0.0,S2
456,464744.8,5262344.0,2024-03-01,S212,Lagg,291.1621,2.37949,0.5,S2
457,464744.8,5262344.0,2024-03-06,S212,Lagg,291.1621,2.37949,0.0,S2
458,464744.8,5262344.0,2024-03-13,S212,Lagg,291.1621,2.37949,0.0,S2
459,464744.8,5262344.0,2024-03-21,S212,Lagg,291.1621,2.37949,0.0,S2
460,464744.8,5262344.0,2024-03-29,S212,Lagg,291.1621,2.37949,16.0,S2
461,464744.8,5262344.0,2024-04-03,S212,Lagg,291.1621,2.37949,9.0,S2
462,464744.8,5262344.0,2024-04-11,S212,Lagg,291.1621,2.37949,0.0,S2
463,464744.8,5262344.0,2024-04-19,S212,Lagg,291.1621,2.37949,0.0,S2
464,464744.8,5262344.0,2024-12-04,S212,Lagg,291.1621,2.37949,7.0,S2
465,464744.8,5262344.0,2024-12-20,S212,Lagg,291.1621,2.37949,11.0,S2
466,464744.8,5262344.0,2025-01-06,S212,Lagg,291.1621,2.37949,9.0,S2
467,464744.8,5262344.0,2025-01-10,S212,Lagg,291.1621,2.37949,9.0,S2
468,464744.8,5262344.0,2025-01-17,S212,Lagg,291.1621,2.37949,16.0,S2
469,464744.8,5262344.0,2025-01-24,S212,Lagg,291.1621,2.37949,15.0,S2
470,464744.8,5262344.0,2025-01-30,S212,Lagg,291.1621,2.37949,17.0,S2
471,464744.8,5262344.0,2025-02-07,S212,Lagg,291.1621,2.37949,27.0,S2
472,464744.8,5262344.0,2024-02-14,S212,Lagg,291.1621,2.37949,25.0,S2
473,464744.8,5262344.0,2025-02-21,S212,Lagg,291.1621,2.37949,28.0,S2
474,464744.8,5262344.0,2025-03-07,S212,Lagg,291.1621,2.37949,13.0,S2
475,464744.8,5262344.0,2025-03-13,S212,Lagg,291.1621,2.37949,5.0,S2
476,464744.8,5262344.0,2025-03-20,S212,Lagg,291.1621,2.37949,0.0,S2
477,464744.8,5262344.0,2025-03-27,S212,Lagg,291.1621,2.37949,0.0,S2
478,464744.8,5262344.0,2025-04-04,S212,Lagg,291.1621,2.37949,8.0,S2
479,464744.8,5262344.0,2025-04-10,S212,Lagg,291.1621,2.37949,2.0,S2
480,464744.8,5262396.0,2022-11-25,S213,Bog,120.0787,0.78623,0.0,S2
481,464744.8,5262396.0,2022-12-02,S213,Bog,120.0787,0.78623,19.0,S2
482,464744.8,5262396.0,2022-12-30,S213,Bog,120.0787,0.78623,28.0,S2
483,464744.8,5262396.0,2023-01-05,S213,Bog,120.0787,0.78623,37.0,S2
484,464744.8,5262396.0,2023-01-13,S213,Bog,120.0787,0.78623,41.0,S2
485,464744.8,5262396.0,2023-01-20,S213,Bog,120.0787,0.78623,47.0,S2
486,464744.8,5262396.0,2023-02-01,S213,Bog,120.0787,0.78623,39.0,S2
487,464744.8,5262396.0,2023-02-10,S213,Bog,120.0787,0.78623,31.0,S2
488,464744.8,5262396.0,2023-02-17,S213,Bog,120.0787,0.78623,37.0,S2
489,464744.8,5262396.0,2023-02-24,S213,Bog,120.0787,0.78623,52.0,S2
490,464744.8,5262396.0,2023-03-09,S213,Bog,120.0787,0.78623,62.5,S2
491,464744.8,5262396.0,2023-03-17,S213,Bog,120.0787,0.78623,41.0,S2
492,464744.8,5262396.0,2023-03-24,S213,Bog,120.0787,0.78623,78.0,S2
493,464744.8,5262396.0,2023-03-31,S213,Bog,120.0787,0.78623,76.0,S2
494,464744.8,5262396.0,2023-04-14,S213,Bog,120.0787,0.78623,21.0,S2
495,464744.8,5262396.0,2023-04-28,S213,Bog,120.0787,0.78623,6.0,S2
496,464744.8,5262396.0,2023-05-05,S213,Bog,120.0787,0.78623,0.0,S2
497,464744.8,5262396.0,2023-12-01,S213,Bog,120.0787,0.78623,0.0,S2
498,464744.8,5262396.0,2024-01-22,S213,Bog,120.0787,0.78623,17.0,S2
